city_name,citycode,nom_insee,lat_insee,lon_insee,code_dept,code_region,population_insee,surface_km2,densite_pop_km2,revenu_median_uc,taux_sans_voiture,voitures_par_menage,part_65plus,distance_dom_trav_med_km,nb_gares,nb_trajets_total,nb_trajets_moy_arret,nb_trajets_max_arret,nb_lignes_total,premier_depart_matin,dernier_depart_ville,amplitude_moy_h,amplitude_max_h,amplitude_min_h,service_weekend,service_7j_sur_7,dist_gare_min_m,has_gare,accessibilite_ord,dernier_depart_apres_minuit
Lantic,22117,Lantic,48.6057,-2.8969,22,53,1814.0,15.9099,114.01705856102176,23960.0,0.03443708609271523,1.5218543046357615,0.2095608671484158,10.711860060286654,0,0,0.0,0,0,,,,,,False,False,9884.661908211869,False,0,0
Lanvallay,22118,Lanvallay,48.4533,-2.0018,22,53,4291.0,14.8719,288.5307190069863,23960.0,0.06779661016949153,1.357926221335992,0.3090909090909091,6.3098561860431435,0,0,0.0,0,0,,,,,,False,False,3825.9949877452227,False,0,0
Lanvollon,22121,Lanvollon,48.6342,-2.9913,22,53,1969.0,5.0739,388.06440804903525,21760.0,0.09974173604139296,1.2927262792330605,0.29225284935869533,11.468163361730243,0,0,0.0,0,0,,,,,,False,False,11294.946539242206,False,0,0
Lézardrieux,22127,Lézardrieux,48.8048,-3.1051,22,53,1623.0,12.051400000000001,134.673150007468,23020.0,0.08533653846153846,1.3028846153846154,0.39950980392156865,5.1267960124715035,0,0,0.0,0,0,,,,,,False,False,4863.344399097592,False,0,0
Louannec,22134,Louannec,48.7791,-3.4104,22,53,3019.0,14.2196,212.31258263242285,26670.0,0.033173406364555284,1.4965287411876704,0.3786026240306921,5.738878104207344,0,0,0.0,0,0,,,,,,False,False,6793.565881241063,False,0,0
Louargat,22135,Louargat,48.5631,-3.3359,22,53,2448.0,58.380500000000005,41.93180942266681,21470.0,0.07297190881235731,1.4519591340973963,0.2296951542669695,12.243546041427349,2,56,28.0,28,3,06:23:00,18:05:00,11.7,11.7,11.7,True,True,3519.3737245045986,True,1,0
Loudéac,22136,Loudéac,48.1737,-2.7442,22,53,9987.0,81.8723,121.98264858810612,21810.0,0.15099081574033982,1.1948282547218727,0.27104076115598685,0.0,0,0,0.0,0,0,,,,,,False,False,33647.24956127802,False,0,0
Maël-Carhaix,22137,Maël-Carhaix,48.2902,-3.4168,22,53,1497.0,36.9651,40.497658602303254,20320.0,0.10481094759163834,1.2455863526476383,0.3077014593022406,10.90586220401913,0,0,0.0,0,0,,,,,,False,False,7826.944623181629,False,0,0
Matignon,22143,Matignon,48.6023,-2.2916,22,53,1771.0,14.6395,120.97407698350354,22920.0,0.08654641521718237,1.2688410288741543,0.4430872341588878,7.158919609061643,0,0,0.0,0,0,,,,,,False,False,10081.683682624132,False,0,0
La Méaugon,22144,La Méaugon,48.5036,-2.8472,22,53,1320.0,6.7367,195.94163314382413,23090.0,0.029370162019420176,1.5695909672334822,0.2083915536223386,6.057208195405344,2,56,28.0,28,3,06:23:00,17:35:00,11.2,11.2,11.2,True,True,429.15446001301154,True,1,0
Merdrignac,22147,Merdrignac,48.1961,-2.3946,22,53,3139.0,69.2397,45.33526286220189,21690.0,0.12509265695810962,1.292464714554198,0.2850885102264834,13.175514033469701,0,0,0.0,0,0,,,,,,False,False,19270.184286900312,False,0,0
Minihy-Tréguier,22152,Minihy-Tréguier,48.7696,-3.2578,22,53,1271.0,12.7929,99.35198430379351,21950.0,0.0452505714197014,1.422951360393278,0.3935885441539066,4.811827317795402,0,0,0.0,0,0,,,,,,False,False,9302.934543850695,False,0,0
La Motte,22155,La Motte,48.2342,-2.7052,22,53,2173.0,43.5111,49.94127935170566,22590.0,0.050780472407371,1.478084841039339,0.2436937543764678,7.321891133009072,0,0,0.0,0,0,,,,,,False,False,26517.063143993528,False,0,0
Guerlédan,22158,Guerlédan,48.1955,-2.9481,22,53,2532.0,49.1381,51.528243867793016,21550.0,0.11774325429272281,1.278004905968929,0.29944620253164556,14.45554376066925,0,0,0.0,0,0,,,,,,False,False,34713.45108916013,False,0,0
Pabu,22161,Pabu,48.5861,-3.1445,22,53,2771.0,7.9803,347.2300540079947,23390.0,0.06739887403937872,1.3493826672887086,0.371759428215368,5.185265153677069,0,0,0.0,0,0,,,,,,False,False,3238.409415832814,False,0,0
Paimpol,22162,Paimpol,48.7789,-3.0472,22,53,7341.0,23.8477,307.8284278987072,23630.0,0.1729684467881367,1.094361167345152,0.43745839402406,0.0,2,900,450.0,468,3,06:44:00,22:39:00,15.92,15.92,15.92,True,True,232.47121755337903,True,2,0
Pédernec,22164,Pédernec,48.5869,-3.2754,22,53,1893.0,27.003200000000003,70.1028026307993,21810.0,0.053927315357561546,1.4794841735052755,0.21998942358540455,10.469767570097456,0,0,0.0,0,0,,,,,,False,False,3575.0704709679635,False,0,0
Penvénan,22166,Penvénan,48.8223,-3.3016,22,53,2584.0,20.2285,127.74056405566404,24500.0,0.0762296728965061,1.3353929842670855,0.4611768148686597,6.680752884879277,0,0,0.0,0,0,,,,,,False,False,14706.529713012415,False,0,0
